query_id,query,query_kind,family_hint,category_hint,popularity_priority,search_rank,source_title,source_snippet,url,normalized_url,domain,source_role,discovery_stage,final_url,status_code,fetch_ok,fetch_message,page_title,page_description,product_record_count,discovered_product_link_count,search_result_fallback_count,category_scrape_count
mq-00348,rollable keyboard official product,general,rollable,keyboard,2,1,Amazon.com: Rollable Keyboard,"Amazon.com: rollable keyboard sungwoo Wireless Silicone Keyboard, 2.4GHz Wireless, Foldable Rollup Keyboard, Waterproof, Dustproof and Lightweight, Perfect for PC, Notebook, Laptop and Travel (Black)",https://www.amazon.com/rollable-keyboard/s?k=rollable+keyboard,https://amazon.com/rollable-keyboard/s,amazon.com,marketplace,search_result,https://www.amazon.com/rollable-keyboard/s?k=rollable+keyboard,,False,"allowed; HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /rollable-keyboard/s?k=rollable+keyboard (Caused by ResponseError('too many 503 error responses'))",,,1,0,1,1
mq-00356,roll up piano keyboard buy product,general,rollable,piano keyboard,2,1,Shop Flexible Roll Up Keyboards in Variety of Sizes and Colors,Discover an array of portable roll-up keyboards designed for easy play and travel. Shop Walmart.com today for Every Day Low Prices and enjoy convenient shopping options.,https://www.walmart.com/c/kp/roll-up-keyboard,https://walmart.com/c/kp/roll-up-keyboard,walmart.com,marketplace,search_result,https://www.walmart.com/blocked?url=L2Mva3Avcm9sbC11cC1rZXlib2FyZA==&uuid=39e40156-57e5-11f1-9f99-7740b2e41ba4&vid=&g=b,200.0,True,allowed,Robot or human?,,1,0,0,1
mq-00344,roll up drum kit product model,general,rollable,drum kit,2,1,The ONE Electronic Drum Set 9 Pads Roll Up Drum Kit With Free ...,"9 pads roll up drum kit with free app, dual built-in speakers, drum sticks pedals, Bluetooth MIDI, great Christmas & birthday gift for kids and beginners.",https://www.amazon.com/ONE-Electronic-Bluetooth-Christmas-Beginners/dp/B0C3BDWL89,https://amazon.com/ONE-Electronic-Bluetooth-Christmas-Beginners/dp/B0C3BDWL89,amazon.com,marketplace,search_result,https://www.amazon.com/ONE-Electronic-Bluetooth-Christmas-Beginners/dp/B0C3BDWL89,200.0,False,allowed; non_html,,,1,0,1,1
mq-00224,roll up dish drying rack official product,general,rollable,dish drying rack,1,2,NEZUIBAN Dish Drying Rack with Roll Up and Over Sink for ... - Amazon,"Please verify your sink width before purchase Dry dishes without taking up counter space using the Nezuiban roll up dish drying rack. Dry dishes or drain fruits and vegetables Rolls up for easy storage while providing compact, out-of-the-way storage. Dish drying rack protects counters from water marks and dish breakage",https://www.amazon.com/NEZUIBAN-Drying-Kitchen-x15-7-Black/dp/B0D1R5FJ8B,https://amazon.com/NEZUIBAN-Drying-Kitchen-x15-7-Black/dp/B0D1R5FJ8B,amazon.com,marketplace,search_result,https://www.amazon.com/NEZUIBAN-Drying-Kitchen-x15-7-Black/dp/B0D1R5FJ8B,,False,"allowed; HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /NEZUIBAN-Drying-Kitchen-x15-7-Black/dp/B0D1R5FJ8B (Caused by ResponseError('too many 500 error responses'))",,,1,0,1,1
mq-00234,roll top camping table official product,general,rollable,roll-top camping table,1,1,Camp Tables: Portable Folding Tables | REI Co-op,"Shop for Camp Tables at REI - Browse our extensive selection of trusted outdoor brands and high-quality recreation gear. Top quality, great selection and expert advice you can trust. 100% Satisfaction Guarantee",https://www.rei.com/c/camp-tables,https://rei.com/c/camp-tables,rei.com,marketplace,search_result,https://www.rei.com/c/camp-tables,403.0,False,robots_unavailable_allowed:403; http_status:403,,,0,0,0,1
mq-00368,rollable display official product,general,rollable,rollable display,3,2,"27"" StanbyME Rollable Smart Touch Screen - 27ART10AKPL","Discover the 27"" StanbyME Rollable Smart Touch Screen that features 3hr Battery. Find reviews, specs, and more for 27ART10AKPL.",https://www.lg.com/us/lifestyle-products/lg-27art10akpl-lifestyle-screen,https://lg.com/us/lifestyle-products/lg-27art10akpl-lifestyle-screen,lg.com,known_official,search_result,https://www.lg.com/us/lifestyle-products/lg-27art10akpl-lifestyle-screen,200.0,True,allowed,"27"" StanbyME Rollable Smart Touch Screen - 27ART10AKPL","Discover the 27"" StanbyME Rollable Smart Touch Screen that features 3hr Battery. Find reviews, specs, and more for 27ART10AKPL.",1,6,0,1
mq-00229,roll top backpack official product,general,rollable,roll-top backpack,1,5,Amazon.com: Rolltop Backpack,Find rolltop backpacks offering flexible storage solutions with multiple access points. Ideal for those seeking durability and practical organization.,https://www.amazon.com/rolltop-backpack/s?k=rolltop+backpack,https://amazon.com/rolltop-backpack/s,amazon.com,marketplace,search_result,https://www.amazon.com/rolltop-backpack/s?k=rolltop+backpack,,False,"allowed; HTTPSConnectionPool(host='www.amazon.com', port=443): Max retries exceeded with url: /rolltop-backpack/s?k=rolltop+backpack (Caused by ResponseError('too many 503 error responses'))",,,0,0,0,1
mq-00199,site:burrow.com popular modular sofa product,known_official_site,modular,modular sofa,1,2,Burrow,"Explore modern sofas, modular sectionals, deep seat couches, U-shaped sectionals, corner sectionals, loveseats, accent chairs, and ottomans—all crafted for comfort, durability, and contemporary design.",https://burrow.com/seating,https://burrow.com/seating,burrow.com,known_official,search_result,https://burrow.com/seating,200.0,True,allowed,Seating,,1,16,0,1
mq-00191,site:containerstore.com popular modular shelving product,known_official_site,modular,modular shelving,1,1,Modular Shelving - The Container Store,"Shop The Container Store's modular shelving collection & get free shipping on orders of $99 + free in-store pickup every day. Find everything you need to organize your home, explore Custom Spaces and shop the best of our modular shelving solutions at ContainerStore.com.",https://www.containerstore.com/shopping/modular-shelving,https://containerstore.com/shopping/modular-shelving,containerstore.com,known_official,search_result,https://www.containerstore.com/shopping/modular-shelving,307.0,True,allowed,Access to this page has been denied,px-captcha,1,0,0,1
mq-00165,site:containerstore.com popular modular closet system product,known_official_site,modular,modular closet system,1,1,Modular Closet - The Container Store,"Shop Closet Organizers at The Container Store. Maximize space with drawer organizers, shoe storage, walk-in systems, & custom solutions.",https://www.containerstore.com/s/closet/closet-shelf-organizers/Modular/12f,https://containerstore.com/s/closet/closet-shelf-organizers/Modular/12f,containerstore.com,known_official,search_result,https://www.containerstore.com/s/closet/closet-shelf-organizers/Modular/12f,307.0,True,allowed,Access to this page has been denied,px-captcha,1,0,0,1
mq-00208,site:target.com modular storage cubes product,known_official_site,modular,modular storage cubes,1,1,"Modular Cube Storage: Stackable, Adjustable, Expandable Solutions - Target","Discover modular cube storage solutions for efficient organization. Stackable, adjustable, and expandable designs in various sizes and materials-perfect for home, office, or kids' rooms.",https://www.target.com/s/modular+cube+storage,https://target.com/s/modular+cube+storage,target.com,known_official,search_result,https://www.target.com/s/modular+cube+storage,,False,blocked_by_robots_txt,,,1,0,1,1
mq-00306,site:ikea.com popular modular desk product,known_official_site,modular,modular desk,2,2,"Home Office Desks, Computer Tables & More - IKEA",Browse our collection of office desks for home in various sizes and colors. Find computer tables and work desks for your home office space at IKEA.,https://www.ikea.com/us/en/cat/desks-for-home-20651/,https://ikea.com/us/en/cat/desks-for-home-20651,ikea.com,known_official,search_result,https://www.ikea.com/us/en/cat/desks-for-home-20651/,200.0,True,allowed,"Home Office Desks, Computer Tables & More",Browse our collection of office desks for home in various sizes and colors. Find computer tables and work desks for your home office space at IKEA.,1,16,1,1
mq-00216,site:milwaukeetool.com popular modular tool storage product,known_official_site,modular,modular tool storage,1,1,PACKOUT™ MODULAR STORAGE SYSTEM - Milwaukee Tool,"Designed to provide users with the ability to interchange and interlock a wide assortment of heavy duty tool boxes, organizers, totes, and more in multiple configurations, PACKOUT™ is the most versatile and durable modular storage system in the industry.",https://www.milwaukeetool.com/packout-tools-collection,https://milwaukeetool.com/packout-tools-collection,milwaukeetool.com,known_official,search_result,https://www.milwaukeetool.com/packout-tools-collection,200.0,True,allowed,PACKOUT™ MODULAR STORAGE SYSTEM,,1,16,0,1
mq-00309,modular laptop official product,general,modular,modular laptop,2,3,Framework | Framework Computer | Modular Laptops & PCs You Can Repair,"Meet Framework Laptop 13 Pro & Desktop. Modular hardware built for performance, repairability, and ownership that lasts. Configure yours today.······",https://frame.work/,https://frame.work,frame.work,known_official,search_result,https://frame.work/tw/en,200.0,True,allowed,Framework Computer | Modular Laptops & PCs You Can Repair and Upgrade,"Meet Framework Laptop 13 Pro & Desktop. Modular hardware built for performance, repairability, and ownership that lasts. Configure yours today.",1,4,0,1
mq-00320,site:fairphone.com modular phone product,known_official_site,modular,modular phone,2,1,Switch to fair. Switch to The Fairphone (Gen. 6).,Future-proof. Long-lasting. Modular design inside and out. Switch to The Fairphone (Gen. 6). It's two phones in one. For a more mindful you.,https://www.fairphone.com/the-fairphone-gen-6,https://fairphone.com/the-fairphone-gen-6,fairphone.com,known_official,search_result,https://www.fairphone.com/the-fairphone-gen-6,200.0,True,allowed,Switch to fair. Switch to The Fairphone (Gen. 6).,Future-proof. Long-lasting. Modular design inside and out. Switch to The Fairphone (Gen. 6). It's two phones in one. For a more mindful you.,1,0,0,1
mq-00176,site:drop.com modular mechanical keyboard product,known_official_site,modular,modular mechanical keyboard,1,1,EpicGear Defiant Modular Mechanical Keyboard Pack | Drop,"All products / mechanical keyboards. EpicGear Defiant Modular Mechanical Keyboard Pack. bookmark_border.The Defiant is designed for gaming, as evidenced in its sturdy aluminum body and features like 10-key rollover and a Windows key disable function.",https://drop.com/buy/epicgear-defiant-modular-mechanical-keyboard,https://drop.com/buy/epicgear-defiant-modular-mechanical-keyboard,drop.com,known_official,search_result,https://drop.com/buy/epicgear-defiant-modular-mechanical-keyboard,200.0,True,allowed,Drop - Gaming Collaborations,"Discover exclusive gaming hardware collaborations from Corsair, Elgato, SCUF, and Drop featuring Fallout, Cyberpunk 2077, The Witcher, and more.",1,0,0,1
mq-00184,site:anker.com modular power station product,known_official_site,modular,modular power station,1,1,anker.com/products/b1291?variant=41742689468566&discount=WS...,Anker 747 Power Bank.,https://www.anker.com/products/b1291?variant=41742689468566&discount=WS24A129122,https://anker.com/products/b1291,anker.com,known_official,search_result,https://www.anker.com/products/a110a-anker-prime-26k-300w-power-bank?variant=41742689468566&discount=WS24A129122,200.0,True,allowed,"Anker Prime Power Bank (26K, 300W)","300W Total Output Power: Offers 300W max output across two USB-C and one USB-A port, keeping two MacBook Pros running at full speed. 140W Max Fast Charging",1,0,1,1
mq-00295,modular backpack popular product,general,modular,modular backpack,2,1,The World's Best Modular Bags | Boundary Supply,"Errant Pack X-Pac – a high-performance modular backpack for travel and daily carry ... From X-Pac® waterproof fabrics to recycled RE-3™ materials, each product is ...",https://www.boundarysupply.com/pages/the-worlds-best-modular-bags?srsltid=AfmBOookhnKsNCN82yu_yV-5EaG5zhQGEvmkyTRF-C_HFOIpTC4molO8,https://boundarysupply.com/pages/the-worlds-best-modular-bags,boundarysupply.com,known_official,search_result,https://www.boundarysupply.com/pages/the-worlds-best-modular-bags?srsltid=AfmBOookhnKsNCN82yu_yV-5EaG5zhQGEvmkyTRF-C_HFOIpTC4molO8,200.0,True,allowed,The World's Best Modular Bags | Boundary Supply,"Learn more about our modular bags, why they’re superior, and other accessories to make your daily life more comfortable, stylish, and sustainable.",1,9,0,1
mq-00266,site:microsoft.com foldable computer mouse product,known_official_site,foldable,computer mouse,2,1,Surface Arc Mouse (Black) - Wireless/Bluetooth | Microsoft Store,Buy the slim and light wireless Microsoft Surface Arc Mouse (Black) with Bluetooth. Innovative full scroll plane for vertical and horizontal scrolling. Price includes free standard shipping and free returns.,https://www.microsoft.com/en-us/d/surface-arc-mouse-black/8nr554s5qxn7,https://microsoft.com/en-us/d/surface-arc-mouse-black/8nr554s5qxn7,microsoft.com,known_official,search_result,https://www.microsoft.com/en-us/d/surface-arc-mouse-black/8nr554s5qxn7,,False,"allowed; HTTPSConnectionPool(host='www.microsoft.com', port=443): Max retries exceeded with url: /en-us/d/surface-arc-mouse-black/8nr554s5qxn7 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.microsoft.com', port=443): Read timed out. (read timeout=7.0)""))",,,1,0,1,2
mq-00082,foldable bluetooth keyboard current model,general,foldable,bluetooth keyboard,1,1,foldable bluetooth keyboard | Newegg.com,"Foldable Keyboard and Mouse, Folding Bluetooth Keyboard Mouse Combo with Backlight, 2.4G + BT5.0 x 2, Full-Size Travel Keyboard & Portable Wireless Mouse for Windows/Android/iOS/Mac OS, Elegant Black Model #: GB003965",https://www.newegg.com/p/pl?d=foldable+bluetooth+keyboard,https://newegg.com/p/pl,newegg.com,marketplace,search_result,https://www.newegg.com/p/pl?d=foldable+bluetooth+keyboard,200.0,True,allowed,foldable bluetooth keyboard | Newegg.com,Search Newegg.com for foldable bluetooth keyboard. Get fast shipping and top-rated customer service.,1,16,0,2
mq-00135,site:sennheiser-hearing.com foldable headphones product,known_official_site,foldable,headphones,1,1,HD 400S - Sonova Consumer Hearing GmbH - Sennheiser,"Lightweight, foldable headphones The HD 400S features a one-button smart remote, which allows you to control music and take calls with ease, and the sturdy folding design makes these headphones durable and compact enough to be taken anywhere.",https://global.sennheiser-hearing.com/products/hd-400s,https://global.sennheiser-hearing.com/products/hd-400s,global.sennheiser-hearing.com,known_official,search_result,https://global.sennheiser-hearing.com/products/hd-400s,200.0,True,allowed,HD 400S,"The HD 400S features a one-button smart remote conveniently located on the cable, which allows you to control music and take calls with ease, and the sturdy folding design makes these headphones durable and compact enough to be taken anywhere. Sennheiser dynamic drivers deliver a well-extended sound response with dynam",1,12,0,2
