product_model_id,family_hint,category_hint,popularity_priority,brand,normalized_brand,product_name,normalized_name,confidence,mean_confidence,evidence_count,source_domain_count,product_domain_count,source_roles,official_source_count,marketplace_source_count,json_ld_record_count,best_url,best_image_url,price,currency,availability,market_status,category_evidence,transformation_evidence,name_token_count,verified_for_volume,included_in_volume
model-4d3a8b223ca9,collapsible,trekking pole,1,blackdiamondequipment,blackdiamondequipment,Distance Carbon FLZ Poles,distance carbon flz poles,0.69,0.69,1,1,1,known_official,1,0,0,https://blackdiamondequipment.com/products/distance-carbon-flz-poles,http://blackdiamondequipment.com/cdn/shop/files/112555_4007_Distance_Carbon_FLZ_Poles_Desert_Sky_01.jpg?v=1748373071,,,,active_or_listed,0.5,0.5,4,True,True
model-897a692e2a80,collapsible,trekking pole,1,blackdiamondequipment,blackdiamondequipment,"Trekking Poles, Hiking Poles & Walking Poles | Black Diamond",trekking poles hiking poles walking poles black diamond,0.68,0.68,2,2,2,known_official,2,0,0,https://www.blackdiamondequipment.com/collections/trekking-poles,,,,,active_or_listed,1.0,0.25,8,True,True
model-3323bd46fae4,modular,modular mechanical keyboard,1,keychron,keychron,Silent Mechanical Keyboard – Keychron,silent mechanical,0.68,0.68,1,1,1,known_official,1,0,0,https://www.keychron.com/collections/silent-mechanical-keyboard,,,,,active_or_listed,1.0,0.25,2,True,True
model-4302c2d6984e,modular,modular backpack,2,peakdesign,peakdesign,Travel Duffel | Peak Design Official Site,travel duffel peak design site,0.68,0.68,1,1,1,known_official,1,0,0,https://www.peakdesign.com/products/travel-duffel?Size=35L&Color=Black,,,,,active_or_listed,1.0,0.25,5,True,True
model-72d93e5d3b25,modular,modular shelving,1,ikea,ikea,"IVAR shelving unit, with box shelf/pine, 35x113/4x701/4"" - IKEA",ivar unit box pine 35x113 4x701 4,0.68,0.68,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/p/ivar-shelving-unit-with-box-shelf-pine-s49590577/,https://www.ikea.com/us/en/images/products/ivar-shelving-unit-with-box-shelf-pine__1404123_pe969943_s5.jpg,,,,active_or_listed,1.0,0.25,7,True,True
model-83192d21058f,foldable,headphones,1,sony,sony,"Sony Sony MDRZX310AP ZX Series Stereo Headset , Yellow",mdrzx310ap zx series stereo headset yellow,0.68,0.68,1,1,1,known_official,1,0,0,https://electronics.sony.com/audio/headphones/headband/p/mdrzx310ap-h,,,,,active_or_listed,1.0,0.25,6,True,True
model-e9c4f362f6b6,collapsible,cup,1,stojo,stojo,All Products * – Stojo Products Inc.,all inc,0.68,0.68,1,1,1,known_official,1,0,0,https://stojo.co/collections/all-products-1,,,,,active_or_listed,1.0,0.25,2,True,True
model-0267fb9f4918,modular,modular shelving,1,containerstore,containerstore,Access to this page has been denied,access to this page has been denied,0.672,0.553,6,1,1,known_official,6,0,0,https://www.containerstore.com/s/garage-and-shelving/Modular/1f,,,,,active_or_listed,0.667,0.25,7,True,True
model-047f4c156aec,collapsible,soft flask,1,salomon,salomon,SOFT FLASK 500ml/17oz ULTRA 42 - Salomon,soft flask 500ml 17oz 42,0.672,0.672,3,1,1,known_official,3,0,0,https://www.salomon.com/en-gb/product/soft-flask-500ml-17oz-42-lc10473/LC1916000,,,,,active_or_listed,0.667,0.5,6,True,True
model-bf68afd01ddd,foldable,headphones,1,soundcore,soundcore,soundcore Space One Pro | Most Portable ANC Headphones for Commuters,space one pro most anc commuters,0.672,0.657,3,1,1,known_official,3,0,0,https://www.soundcore.com/eu/products/a3062-noise-cancelling-headphones,https://cdn.shopify.com/s/files/1/0516/3761/6830/files/A3062Z11_DTC_listing_image_en_01_1600_1600_V3_3707d698-e24e-4e85-8786-302a61763c93.png?v=1770177254,,,,active_or_listed,0.667,0.25,6,True,True
model-0d3abddadc67,modular,modular backpack,2,peakdesign,peakdesign,Outdoor Backpack | Marketplace | Peak Design Official Site,outdoor backpack marketplace peak design site,0.672,0.672,2,1,1,known_official,2,0,0,https://www.peakdesign.com/products/outdoor-backpack-25l-eclipse-pd-certified,,,,,active_or_listed,1.0,0.25,6,True,True
model-061245e47084,foldable,folding bicycle,1,ternbicycles,ternbicycles,Electric Cargo Bikes & Folding Bicycles - Tern Store USA,electric cargo bikes bicycles tern usa,0.672,0.672,1,1,1,known_official,1,0,0,https://store.ternbicycles.com/collections/bike?srsltid=AfmBOoofnvOoQvI0_Cow3Gat4VV2Fr0ZnE4yS8WaQzW2xtZzCY2ktEyh,,,,,active_or_listed,0.667,0.25,6,True,True
model-45224e8e474c,modular,modular backpack,2,boundarysupply,boundarysupply,Commuter Backpacks for Modern Work Travel,commuter backpacks modern work travel,0.672,0.672,1,1,1,known_official,1,0,0,https://www.boundarysupply.com/collections/backpacks,http://www.boundarysupply.com/cdn/shop/collections/5d6556a5308fc4db5d24c44c0716a4da.jpg?v=1667574794,,,,active_or_listed,1.0,0.25,5,True,True
model-57704da80b3e,collapsible,soft flask,1,salomon,salomon,SOFT FLASK 500ml/17oz ULTRA 42 Blue | Salomon,soft flask 500ml 17oz ultra 42 blue,0.672,0.672,1,1,1,known_official,1,0,0,https://www.salomon.com/en-gb/product/soft-flask-500ml-17oz-ultra-42-lc13113/LC2337700,,,,,active_or_listed,0.667,0.5,7,True,True
model-62710688c4cc,collapsible,soft flask,1,salomon,salomon,SOFT FLASK 150ml/5oz 28 Blue | Salomon,soft flask 150ml 5oz 28 blue,0.672,0.672,1,1,1,known_official,1,0,0,https://www.salomon.com/en-us/product/soft-flask-150ml-5oz-28-lc10646/LC1916100,,,,,active_or_listed,0.667,0.5,6,True,True
model-6b76d51032b8,modular,modular backpack,2,boundarysupply,boundarysupply,Arris Pack Modular Travel Backpack Carry - Boundary Supply,arris travel backpack carry boundary supply,0.672,0.672,1,1,1,known_official,1,0,0,https://www.boundarysupply.com/products/arris-pack,,,,,active_or_listed,0.667,0.25,6,True,True
model-981c5274b2dc,modular,modular backpack,2,boundarysupply,boundarysupply,Errant Pro X-Pac Backpack - Boundary Supply,errant pro x pac backpack boundary supply,0.672,0.672,1,1,1,known_official,1,0,0,https://www.boundarysupply.com/products/errant-pro-x-pac,,,,,active_or_listed,0.667,0.25,7,True,True
model-b371ce413064,modular,modular backpack,2,boundarysupply,boundarysupply,Modular Backpack | Modular Travel Backpack | Boundary Supply,backpack travel backpack boundary supply,0.672,0.672,1,1,1,known_official,1,0,0,https://www.boundarysupply.com/collections/modular-pack-systems,http://www.boundarysupply.com/cdn/shop/collections/9e75ea8b3ecaf65589ba52feb6e070be.png?v=1667574782,,,,active_unavailable_or_out_of_stock,1.0,0.25,5,True,True
model-cc35ba5b632a,foldable,headphones,1,sennheiser-hearing,sennheiser hearing,Sennheiser HD 400S Around Ear Headphones At Official Online Store,hd 400s around ear at online,0.672,0.672,1,1,1,known_official,1,0,0,https://in.sennheiser-hearing.com/products/hd-400s,,,,,active_or_listed,0.667,0.25,6,True,True
model-ce13346097cb,collapsible,soft flask,1,salomon,salomon,SOFT FLASK XA FILTER 490ml/16oz 42 - SALOMON,soft flask xa filter 490ml 16oz 42,0.672,0.672,1,1,1,known_official,1,0,0,https://www.salomon.com/en-us/product/soft-flask-xa-filter-490ml-16oz-42-lc10471,,,,,active_or_listed,0.667,0.5,7,True,True
model-e842b44058fe,foldable,headphones,1,sennheiser-hearing,sennheiser hearing,HD 400S – Sennheiser New Zealand,hd 400s zealand,0.672,0.672,1,1,1,known_official,1,0,0,https://nz.sennheiser-hearing.com/products/hd-400s,,,,,active_or_listed,0.667,0.25,3,True,True
model-4d6912e176c4,foldable,foldable display,2,asus,asus,ASUS ZenScreen Fold OLED MQ17QH,zenscreen fold oled mq17qh,0.67,0.648,2,1,1,known_official,2,0,0,https://www.asus.com/us/displays-desktops/monitors/zenscreen/asus-zenscreen-fold-oled-mq17qh/where-to-buy/,,,,,active_or_listed,1.0,0.5,4,True,True
model-a3300fbd20a6,modular,modular laptop,2,frame,frame,Order a Framework Laptop 13 with AMD Ryzen™ AI 300 Series,order a framework 13 amd ryzen ai 300 series,0.67,0.608,2,1,1,known_official,2,0,0,https://frame.work/tw/en/laptop13,"https://images.prismic.io/frameworkmarketplace/Z7crXp7c43Q3gA-1_fw13_family_hero_mobile.jpg?auto=format,compress",,,,active_or_listed,1.0,0.5,9,True,True
model-025c2fa539a6,modular,modular laptop,2,frame,frame,Framework for Business,framework business,0.67,0.67,1,1,1,known_official,1,0,0,https://frame.work/tw/en/framework-for-business,"https://images.prismic.io/frameworkmarketplace/93803292-1c6a-4fca-9f40-f7444a693b51_FW+laptop+lifestyle.png?auto=format,compress",,,,active_or_listed,1.0,0.5,2,True,True
model-069b769be815,origami,paper microscope,2,foldscope,foldscope,"Collections - Foldscope Instruments, Inc.",collections instruments inc,0.67,0.67,1,1,1,known_official,1,0,0,https://foldscope.com/collections,,,,,active_or_listed,1.0,0.5,3,True,True
model-2a911c626208,origami,origami canoe,2,oricanoe,oricanoe,MyCanoe Solo 2 Origami Canoe Kickstarter Campaign,mycanoe solo 2 kickstarter campaign,0.67,0.67,1,1,1,known_official,1,0,0,https://www.oricanoe.com/en-au/pages/mycanoe-solo-2-folding-origami-solo-canoe,https://www.oricanoe.com/cdn/shop/files/MyCanoe-BlackFriday_1200x.gif?v=1669831917,,,,active_or_listed,1.0,0.5,5,True,True
model-6433e8764e01,modular,modular sofa,1,ikea,ikea,Modern Sofas & Couches,modern sofas couches,0.67,0.67,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/sofas-sectionals-fu003/,https://www.ikea.com/global/assets/range-categorisation/images/sofas-fu003.jpeg,,,,active_or_listed,1.0,0.5,3,True,True
model-66572f54abe9,modular,modular sofa,1,ikea,ikea,Modular Couches - Sofa Sections & Modules,couches sections modules,0.67,0.67,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/sofa-modules-31786/,https://www.ikea.com/global/assets/range-categorisation/images/sofa-modules-31786.jpeg,,,,active_or_listed,1.0,0.5,3,True,True
model-6d9d9debbadf,foldable,foldable smartphone,1,samsung,samsung,Explore Samsung Galaxy Z Smartphones | Prices & Specs | Samsung Philippines,explore galaxy z smartphones prices specs philippines,0.67,0.67,1,1,1,known_official,1,0,0,https://www.samsung.com/ph/smartphones/galaxy-z/,https://www.samsung.com/etc.clientlibs/samsung/clientlibs/consumer/global/clientlib-common/resources/images/logo-square-letter.png,,,,active_or_listed,1.0,0.75,7,True,True
model-9839fae60d30,origami,paper microscope,2,foldscope,foldscope,Foldscope Paper Microscopes | Portable Microscopes,paper microscopes microscopes,0.67,0.67,1,1,1,known_official,1,0,0,https://foldscope.com/,https://foldscope.com/cdn/shop/files/0_1200x.png?v=1759508058,,,,active_or_listed,1.0,0.5,3,True,True
model-cc4b4e1c27ef,foldable,foldable display,2,samsung,samsung,Shop our Best Foldable Phones | Z Series | Samsung USA,our phones z series usa,0.67,0.67,1,1,1,known_official,1,0,0,https://www.samsung.com/us/smartphones/galaxy-z/,https://www.samsung.com/etc.clientlibs/samsung/clientlibs/consumer/global/clientlib-common/resources/images/logo-square-letter.png,,,,active_or_listed,1.0,0.5,5,True,True
model-e631732da7fd,modular,modular sofa,1,burrow,burrow,Modular Seating | Configurable Sofas & Sectionals | Burrow,seating sofas sectionals,0.67,0.67,1,1,1,known_official,1,0,0,https://burrow.com/seating-by-configuration,,,,,active_or_listed,1.0,0.5,3,True,True
model-e798311f43c2,foldable,foldable smartphone,1,samsung,samsung,Explore New Samsung Galaxy Mobiles Online | Samsung India,explore galaxy mobiles online india,0.67,0.67,1,1,1,known_official,1,0,0,https://www.samsung.com/in/smartphones/,https://cdn.samsung.com/etc/designs/smg/global/imgs/Social_Image_Samsung_Mobile_Smartphone_PCD_PF.jpg,,,,active_or_listed,1.0,0.5,5,True,True
model-dba261038033,collapsible,soft flask,1,hydrapak,hydrapak,Custom SoftFlask™ – HydraPak,custom softflask,0.663,0.663,1,1,1,known_official,1,0,0,https://www.hydrapak.com/products/custom-reusable-nutrition-flasks?variant=46716268675305,,,,,active_or_listed,0.667,0.5,2,True,True
model-0465b98c3147,origami,origami canoe,2,,unknown,MYCANOE 2.5 Origami Folding Foldable Canoe Portable ... - Amazon,mycanoe 2 5 amazon,0.655,0.655,1,1,1,marketplace,0,1,0,https://www.amazon.com/MYCANOE-Origami-Foldable-Portable-Collapsible/dp/B01L10W28A,,,,,active_or_listed,1.0,0.75,4,True,True
model-35d2f9b92fd7,rollable,dish drying rack,1,,unknown,20.5 in. Over Sink Roll Up Dish Drying Rack in Grey,20 5 in over sink up dish drying rack in grey,0.655,0.655,1,1,1,marketplace,0,1,0,https://www.homedepot.com/p/KRAUS-20-5-in-Over-Sink-Roll-Up-Dish-Drying-Rack-in-Grey-KRM-10GREY/303330996,,,,,active_or_listed,1.0,0.75,11,True,True
model-9d79e20bbf15,foldable,bluetooth keyboard,1,,newegg,foldable bluetooth keyboard | Newegg.com,bluetooth com,0.655,0.655,1,1,1,marketplace,0,1,0,https://www.newegg.com/p/pl?d=foldable+bluetooth+keyboard,https://c1.neweggimages.com/WebResource/Themes/Nest/logos/logo_newegg_400400.png,,,,active_or_listed,1.0,0.75,2,True,True
model-078b6438217c,foldable,bluetooth keyboard,1,,unknown,"Amazon.com: Geyes Folding Bluetooth Keyboard, Wireless...",amazon com geyes bluetooth wireless,0.647,0.647,1,1,1,marketplace,0,1,0,https://www.amazon.com/Foldable-Bluetooth-Keyboard-Geyes-Smartphones/dp/B07R975WJ3,,,,,active_or_listed,0.667,1.0,5,True,True
model-c6194c073878,collapsible,trekking pole,1,blackdiamondequipment,blackdiamondequipment,Trail Trekking Poles - Black Diamond Equipment,trail trekking poles black diamond equipment,0.645,0.622,2,1,1,known_official,2,0,0,https://www.blackdiamondequipment.com/en_CH/product/trail-trek-poles,,,,,active_or_listed,0.5,0.25,6,True,True
model-15a7f1a107ad,rollable,solar charger,1,powerfilmsolar,powerfilmsolar,LightSaver Max Portable Solar Charger (LSM-1),lightsaver max lsm 1,0.645,0.645,1,1,1,known_official,1,0,0,https://www.powerfilmsolar.com/products/lightsavers/lightsaver-max-portable-solar-charger,https://www.powerfilmsolar.com/hubfs/photos/products/LightSaver%20Portable%20Solar%20Chargers/LightSaver%20Max%20Portable%20Solar%20Charger%20rolled%20up%20%281%2c500%20x%201%2c000%29.jpg,,,,active_or_listed,0.5,0.5,4,True,True
model-198c94cd786d,rollable,rollable display,3,lg,lg,Oled R - Lg Usa,oled r usa,0.645,0.645,1,1,1,known_official,1,0,0,https://www.lg.com/global/lg-signature/product/oled-r/,https://www.lg.com/content/dam/lge/common/logo/logo-lg-100-44.jpg,,,,active_or_listed,0.5,0.25,3,True,True
model-2813030a877d,origami,paper microscope,2,foldscope,foldscope,"Foldscope Instruments, Inc. Microscope Assembled Individual ... - Amazon",instruments inc microscope assembled individual amazon,0.645,0.645,1,1,1,marketplace,0,1,0,https://www.amazon.com/Foldscope-Instruments-Inc-Microscope-FS-AIK-001/dp/B09887LVFX,,,,,active_or_listed,1.0,0.25,6,True,True
model-5d1b76acea62,collapsible,water bottle,1,hydrapak,hydrapak,PackFlask™ 500ml – HydraPak,packflask 500ml,0.645,0.645,1,1,1,known_official,1,0,0,https://www.hydrapak.com/products/packflask™-500ml?variant=49205062729961,,,,,active_or_listed,1.0,0.25,2,True,True
model-9a939ecdb47a,foldable,folding e-bike,1,dahon,dahon,Dahon Folding Electric Bikes,electric bikes,0.645,0.645,1,1,1,known_official,1,0,0,https://usa.dahon.com/collections/electric-bikes?srsltid=AfmBOorPknlfnb83sObFDt0vTxmxxZovYhXrXyknoNWgpnaEhtykzKim,,,,,active_or_listed,0.5,0.25,2,True,True
model-d62bd8a25af5,rollable,solar charger,1,powerfilmsolar,powerfilmsolar,LightSaver Portable Solar Charger (LS-1),lightsaver ls 1,0.645,0.645,1,1,1,known_official,1,0,0,https://www.powerfilmsolar.com/products/lightsavers/lightsaver-portable-solar-charger,https://www.powerfilmsolar.com/hubfs/photos/products/LightSaver%20Portable%20Solar%20Chargers/LightSaver%20Portable%20Solar%20Charger%20rolled%20up%20%281%2c080%20x%20540%29.jpg,,,,active_or_listed,0.5,0.5,3,True,True
model-db54d29f25d8,foldable,drone,1,autelrobotics,autelrobotics,Autel Drones EVO II Series | First 6K Folding Drone of Autel Robotics,autel drones evo ii series first 6k of autel robotics,0.645,0.645,1,1,1,known_official,1,0,0,https://shop.autelrobotics.com/collections/drones-evo-ii-series,http://shop.autelrobotics.com/cdn/shop/files/AutelRobotics_Logo_2CRed_CMYK.png?v=1630550150,,,,active_unavailable_or_out_of_stock,0.5,0.25,10,True,True
model-f59a940f0906,foldable,folding e-bike,1,lectricebikes,lectricebikes,XP4 Step-Over 500w Grey Electric Bike | Lectric eBikes®,xp4 step over 500w grey electric lectric ebikes,0.645,0.645,1,1,1,known_official,1,0,0,https://lectricebikes.com/products/xp-black,http://lectricebikes.com/cdn/shop/files/XP4-T-BXP_114a4807-a772-4a64-9699-348d007460c7.png?v=1768038905,,,,active_or_listed,0.5,0.5,8,True,True
model-fb0af3149a40,foldable,foldable smartphone,1,google,google,Google Pixel 10 Pro Fold - Seamless Performance Unfolded,pixel 10 pro fold seamless performance unfolded,0.645,0.645,1,1,1,known_official,1,0,0,https://store.google.com/in/product/pixel_10_pro_fold?hl=en-IN,,,,,active_or_listed,0.5,0.25,7,True,True
model-053fc8098cd7,collapsible,bucket,1,,unknown,Amazon.com: GOLDFOX Collapsible Bucket with Handle...,amazon com goldfox bucket handle,0.64,0.64,1,1,1,marketplace,0,1,0,https://www.amazon.com/Collapsible-Bucket-10L-Cleaning-Handle-Folding-Foldable/dp/B0D8PYTBTT,,,,,active_or_listed,1.0,0.667,5,True,True
model-b98df4d267ee,foldable,solar panel,1,ecoflow,ecoflow,"Folding Solar Panels: Reliable, Portable Power for Outdoor",panels reliable power outdoor,0.635,0.635,1,1,1,known_official,1,0,0,https://www.ecoflow.com/au/blog/ultimate-guide-to-folding-solar-panels,,,,,active_or_listed,0.5,0.75,4,True,True
model-540f132907af,modular,modular storage cubes,1,walmart,walmart,Robot or human?,robot or human,0.63,0.628,6,1,1,known_official,6,0,0,https://www.walmart.com/blocked?url=L2lwL1dheS1CYXNpY3MtRWNvLVN0YWNrYWJsZS1Db25uZWN0LUN1YmUtd2l0aC1Eb29yLU1vZHVsYXItU2hlbGYtU3RvcmFnZS1hbmQtT3JnYW5pemVyLU5hdHVyYWwvNTQ2NDk5NjI=&uuid=d9d4e5bd-57e9-11f1-b818-8a96619e7f5a&vid=&g=b,,,,,active_or_listed,1.0,0.5,3,True,True
model-2d9492a72337,rollable,rollable display,3,lg,lg,LG Lifestyle Products | Entertainment & Immersive Audio | LG USA,lifestyle entertainment immersive audio usa,0.63,0.63,1,1,1,known_official,1,0,0,https://www.lg.com/us/lifestyle-products,,,,,active_or_listed,1.0,0.5,5,True,True
model-6a60739186df,modular,modular storage cubes,1,target,target,Modular Cube Shelves | Storage & Bookshelves Organizer - Target,cube shelves bookshelves organizer,0.63,0.63,1,1,1,known_official,1,0,0,https://www.target.com/s/modular+cube+shelves,,,,,active_or_listed,1.0,0.5,4,True,True
model-30c4d571ea33,modular,modular backpack,2,peakdesign,peakdesign,Ultralight Packing Cube | Peak Design Official Site,ultralight packing cube peak design site,0.627,0.627,1,1,1,known_official,1,0,0,https://support.peakdesign.com/global/products/ultralight-packing-cube-small-eclipse-mesh,,,,,active_or_listed,0.667,0.25,6,True,True
model-469844adb608,foldable,foldable laptop,2,hp,hp,"HP OmniBook 5 Flip 2-in-1 Laptop 14-fp0057nr 14"", Touch ...",omnibook 5 flip 2 in 1 14 fp0057nr 14 touch,0.627,0.627,1,1,1,known_official,1,0,0,https://www.hp.com/us-en/shop/pdp/hp-omnibook-5-flip-14-fp0057nr,,,,,active_or_listed,0.667,0.25,10,True,True
model-97d4955af6ee,modular,modular tool storage,1,dewalt,dewalt,Tool Cabinets & Tool Chests - DEWALT,tool cabinets tool chests,0.627,0.627,1,1,1,known_official,1,0,0,https://www.dewalt.com/en-us/products/storage-organization/tool-cabinets-tool-chests,,,,,active_or_listed,0.667,0.25,4,True,True
model-9aef131787ec,modular,modular backpack,2,peakdesign,peakdesign,Everyday Backpack | Peak Design Official Site,everyday backpack peak design site,0.627,0.627,1,1,1,known_official,1,0,0,https://www.peakdesign.com/products/everyday-backpack,,,,,active_or_listed,0.667,0.25,5,True,True
model-a1bf2934c2fb,foldable,headphones,1,bose,bose,Shop QuietComfort Noise Cancelling Headphones - Bose,quietcomfort noise cancelling,0.627,0.627,1,1,1,known_official,1,0,0,https://www.bose.com/p/headphones/quietcomfort-acoustic-noise-cancelling-headphones/QC-HEADPHONEARN.html,,,,,active_or_listed,0.667,0.25,3,True,True
model-c158718c05fc,modular,modular tool storage,1,dewalt,dewalt,Tool Boxes,tool boxes,0.627,0.627,1,1,1,known_official,1,0,0,https://www.dewalt.com/en-us/products/storage-organization/tool-boxes,https://bynder.sbdinc.com/asset/729769e5-177c-49c1-af0c-ce603157dbe1/thumbnail/webimage-DWST08300_1,,,,active_or_listed,1.0,0.75,2,True,True
